6.05578e+08, 2.77537e+08, 1.65989e+10, 5.6052e+10, 1.0838e+11, 9.8844e+09, -1.4496e+11, 3.66225e+10, -9.03285e+10, 2.08452e+11, 2.05338e+11, 7.5484e+11, 1.23345e+12, 7.20851e+11, 2.8212e+12, 5.26367e+11
6.28968e+08, 2.94711e+08, -5.2265e+10, 2.45624e+10, 8.68838e+10, 6.55928e+10, -1.48696e+11, -1.43166e+10, -1.26808e+11, 1.88252e+11, 1.83566e+11, 7.60566e+11, 1.22498e+12, 7.35303e+11, 2.81901e+12, 5.37914e+11
6.52549e+08, 3.12567e+08, -3.13981e+10, -4.81767e+10, 3.90966e+10, 1.01395e+11, -1.35087e+11, -6.35579e+10, -1.58987e+11, 1.61714e+11, 1.61642e+11, 7.65661e+11, 1.21634e+12, 7.49655e+11, 2.81678e+12, 5.49452e+11
6.76276e+08, 3.31099e+08, 4.38404e+10, -3.83055e+10, -2.04175e+10, 1.06354e+11, -1.05704e+11, -1.05376e+11, -1.85776e+11, 1.29726e+11, 1.39586e+11, 7.70123e+11, 1.20754e+12, 7.63904e+11, 2.8145e+12, 5.60981e+11
7.0012e+08, 3.50302e+08, 4.50187e+10, 3.76798e+10, -7.34837e+10, 7.89256e+10, -6.395e+10, -1.34899e+11, -2.06264e+11, 9.33671e+10, 1.17414e+11, 7.73949e+11, 1.19857e+12, 7.7805e+11, 2.81218e+12, 5.72501e+11
7.24037e+08, 3.7017e+08, -2.98131e+10, 4.98487e+10, -1.03861e+11, 2.74703e+10, -1.4668e+10, -1.4867e+11, -2.19753e+11, 5.38635e+10, 9.51461e+10, 7.77134e+11, 1.18944e+12, 7.9209e+11, 2.8098e+12, 5.84011e+11
7.47982e+08, 3.90665e+08, -5.2873e+10, -2.22017e+10, -1.02237e+11, -3.2276e+10, 3.64075e+10, -1.4506e+11, -2.25784e+11, 1.2551e+10, 7.28001e+10, 7.79677e+11, 1.18015e+12, 8.06023e+11, 2.80738e+12, 5.95511e+11
7.71949e+08, 4.11725e+08, 1.50531e+10, -5.58035e+10, -6.9101e+10, -8.20277e+10, 8.3317e+10, -1.24462e+11, -2.2415e+11, -2.91725e+10, 5.03946e+10, 7.81575e+11, 1.1707e+12, 8.19845e+11, 2.80492e+12, 6.07001e+11
7.95981e+08, 4.33311e+08, 5.83669e+10, 6.63037e+09, -1.4598e+10, -1.06574e+11, 1.20572e+11, -8.92605e+10, -2.14906e+11, -6.98945e+10, 2.79483e+10, 7.82829e+11, 1.16108e+12, 8.33557e+11, 2.8024e+12, 6.18481e+11
8.20127e+08, 4.55436e+08, 2.91709e+09, 5.84786e+10, 4.46108e+10, -9.84358e+10, 1.43804e+11, -4.35589e+10, -1.98365e+11, -1.08237e+11, 5.4796e+09, 7.83437e+11, 1.15131e+12, 8.47155e+11, 2.79984e+12, 6.2995e+11
8.44404e+08, 4.78138e+08, -5.63292e+10, 1.13791e+10, 9.04634e+10, -6.0127e+10, 1.50287e+11, 7.29876e+09, -1.7509e+11, -1.42905e+11, -1.69928e+10, 7.83399e+11, 1.14139e+12, 8.60638e+11, 2.79723e+12, 6.41409e+11
8.68815e+08, 5.01448e+08, -1.85842e+10, -5.42326e+10, 1.09001e+11, -3.34339e+09, 1.39261e+11, 5.7358e+10, -1.4587e+11, -1.72727e+11, -3.94505e+10, 7.82715e+11, 1.13131e+12, 8.74004e+11, 2.79457e+12, 6.52858e+11
8.93363e+08, 5.25409e+08, 5.21021e+10, -2.65187e+10, 9.45927e+10, 5.46126e+10, 1.12026e+11, 1.00759e+11, -1.11696e+11, -1.96701e+11, -6.18748e+10, 7.81386e+11, 1.12107e+12, 8.87252e+11, 2.79187e+12, 6.64295e+11
9.18029e+08, 5.50084e+08, 3.49299e+10, 4.75011e+10, 5.16271e+10, 9.60834e+10, 7.17856e+10, 1.32432e+11, -7.37246e+10, -2.14024e+11, -8.42473e+10, 7.79413e+11, 1.11068e+12, 9.00379e+11, 2.78912e+12, 6.75721e+11
